"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.015081688E1,1.527552345E0,7.037916335E-1,1.923067952E0,2.554785544E0
1.016077487E1,1.914677490E0,-6.775957420E-1,2.046491565E0,2.883271337E0
1.017073287E1,1.783419193E0,-1.833609499E0,7.638714820E-1,2.669495730E0
1.018068987E1,1.587646227E0,-1.558349630E0,-1.236553379E0,2.545218727E0
1.019064788E1,1.082456004E0,-1.545184185E0,-3.221514693E0,3.733291052E0
1.020060488E1,5.992037297E-1,-8.486985013E-1,-3.921082006E0,4.056379956E0
1.021056287E1,4.113084248E-1,-2.040029222E-1,-3.190129178E0,3.222997981E0
1.022051988E1,5.233383724E-1,3.165967606E-2,-1.498765333E0,1.587823324E0
1.023047787E1,6.212694405E-1,-3.803489529E-1,2.851166672E-1,7.822611824E-1
1.024043587E1,6.912802000E-1,-7.888136575E-1,9.845073938E-1,1.438523587E0
1.025039287E1,6.506419051E-1,-7.150744940E-1,6.487760586E-1,1.164292401E0
1.026035088E1,3.010279642E-1,-6.322920267E-1,-2.722381747E-1,7.513485649E-1
1.027030787E1,4.495441720E-2,2.744234984E-1,-5.376508945E-1,6.053078890E-1
1.028026588E1,-1.897728458E-1,5.661954664E-1,-1.908209592E-1,6.269000540E-1
1.029022387E1,-4.683148306E-1,-2.563974097E-1,3.521017849E-2,5.350683778E-1
1.030018087E1,-9.014514231E-1,-5.528405721E-1,-2.077311069E-1,1.077682504E0
1.031013887E1,-1.107772986E0,-4.109565686E-1,-4.766135645E-1,1.274051325E0
1.032009587E1,-1.160842315E0,-4.110182568E-1,-8.678308833E-1,1.506526246E0
1.033005388E1,-1.452656237E0,-2.841281223E-1,-1.208319513E0,1.910752464E0
1.034001187E1,-1.291983667E0,2.176019378E-2,-1.836832631E0,2.245807075E0
1.034996888E1,-1.054632028E0,-5.500282075E-1,-1.300410236E0,1.762341206E0
1.035992687E1,-3.646579862E-1,3.008143216E-1,-6.298989075E-1,7.875514819E-1
1.036988387E1,2.529191569E-1,4.203621074E-1,5.132627428E-2,4.932613787E-1
1.037984187E1,8.052835829E-1,-1.120346765E0,2.862972200E-1,1.409121933E0
1.038979988E1,2.736238552E-1,-1.272768109E0,-2.112932307E-1,1.318883430E0
1.039975687E1,-1.136531639E0,-4.134096949E-1,-1.283838058E0,1.763760726E0
1.040971488E1,-1.672334374E0,1.631816094E-1,-2.785318837E0,3.252895867E0
1.041967188E1,-1.123651684E0,-4.092915009E-1,-4.063095671E0,4.235429030E0
1.042962987E1,5.043576891E-1,1.803541508E-1,-4.627360752E0,4.658258455E0
1.043958787E1,2.028884721E0,1.284925640E0,-3.616468967E0,4.341227350E0
1.044954487E1,2.466528055E0,1.134042771E0,-1.938902797E0,3.336039225E0
1.045950288E1,2.379998765E0,3.801009578E-1,-8.864139193E-1,2.567995424E0
1.046945987E1,1.342891281E0,-1.398949707E0,-7.031621808E-1,2.062729824E0
1.047941788E1,1.998468675E-1,-2.125903331E0,-1.314531847E0,2.507468389E0
1.048937587E1,-6.424272980E-1,-1.045080236E0,-2.000736517E0,2.346881366E0
1.049933287E1,-8.870962163E-1,4.424452136E-1,-1.896128660E0,2.139626453E0
1.050929087E1,-7.787899218E-1,1.671187735E0,-5.011373717E-1,1.910633627E0
1.051924787E1,-2.425636283E-1,3.076327159E0,1.210321600E0,3.314740454E0
1.052920587E1,5.342016951E-1,2.391458285E0,2.030294192E0,3.182222287E0
1.053916287E1,1.437402605E0,1.638961976E0,2.016313500E0,2.969485265E0
1.054912088E1,1.221050948E0,-5.251077033E-1,2.747244108E-1,1.357268220E0
1.055907887E1,-5.105291694E-1,-2.260570701E0,-1.103090097E0,2.566637428E0
1.056903587E1,-1.644770161E0,-1.742091365E0,-1.584579654E0,2.872463035E0
1.057899387E1,-5.536513616E-1,-2.236536452E0,-3.076982632E0,3.844014470E0
1.058895087E1,-1.273069240E0,-3.360875038E-1,-2.679694149E0,2.985702737E0
1.059890887E1,-7.173345159E-1,9.374553611E-1,-1.624974559E0,2.008465504E0
1.060886688E1,-1.798983604E-1,1.378943020E0,6.022047400E-2,1.391931672E0
1.061882388E1,-1.049038143E0,1.542070981E0,1.789725707E0,2.584875634E0
1.062878187E1,-1.797769137E0,7.212021567E-1,1.622452655E0,2.526748709E0
1.063873888E1,-1.471028334E0,6.600698825E-1,3.716542894E-1,1.654612801E0
1.064869687E1,-9.923892944E-1,-1.817298983E0,-4.599302888E-1,2.121072365E0
1.065865487E1,-7.810272127E-3,-3.190803947E0,-1.381195368E0,3.476922701E0
1.066861187E1,6.574138579E-1,-2.361101587E0,-1.907390982E0,3.105661611E0
1.067856988E1,6.774160132E-1,-7.068839335E-1,-1.920189952E0,2.155390174E0
1.068852687E1,6.801083636E-1,5.250420318E-1,-1.414125132E0,1.654680153E0
1.069848487E1,2.728857538E-1,1.523468065E0,-5.568449646E-1,1.644839777E0
1.070844287E1,-6.227299288E-2,1.554184366E0,1.346333098E-1,1.561247289E0
1.071839987E1,-1.389454852E-1,3.974006397E-1,-1.152895510E-2,4.211484692E-1
1.072835787E1,3.117909341E-1,-1.077303437E0,-7.526319641E-1,1.350648420E0
1.073831487E1,5.450828518E-1,-1.941142865E0,-1.295896186E0,2.396768212E0
1.074827288E1,1.947808398E-1,-1.448822363E0,-1.711327994E0,2.250704183E0
1.075823087E1,-7.771703893E-1,-3.167772203E-1,-1.925436659E0,2.100392332E0
1.076818788E1,-1.509930737E0,7.130908260E-1,-2.005956327E0,2.610028763E0
1.077814587E1,-1.498023613E0,1.320457707E0,-1.464269099E0,2.476240557E0
1.078810287E1,-1.570114666E0,1.118853971E0,-5.033932275E-1,1.992611105E0
1.079806087E1,-1.459001635E0,6.996681771E-1,1.345976418E-1,1.623680342E0
1.080801888E1,-9.599444103E-1,-6.252366301E-1,1.986287463E-1,1.162698367E0
1.081797587E1,-7.367002749E-1,-1.159306032E0,1.898181617E-1,1.386632145E0
1.082793387E1,-5.133454078E-1,-5.243699674E-1,-2.037129003E-1,7.615683267E-1
1.083789088E1,-1.559752084E-1,-5.439935155E-2,-1.301315385E0,1.311758090E0
1.084784887E1,2.585589791E-1,2.801496036E-1,-1.939492196E0,1.976604797E0
1.085780687E1,2.580917866E-1,7.754496268E-1,-1.306806505E0,1.541323047E0
1.086776387E1,-1.524632245E-2,1.079249537E0,-3.299753362E-1,1.128669897E0
1.087772188E1,-6.390275806E-4,3.109319050E-1,2.142975301E-1,3.776274477E-1
1.088767887E1,3.926112950E-1,-2.551954048E-1,3.573835748E-1,5.890597110E-1
1.089763688E1,5.987129290E-1,-3.619043862E-1,2.100454348E-1,7.304457823E-1
1.090759487E1,2.038184425E-1,-2.210839547E-1,2.177935803E-1,3.712871075E-1
1.091755187E1,-3.132899409E-1,4.150489618E-1,3.901484478E-1,6.501015605E-1
1.092750987E1,-5.232486907E-1,9.143643411E-1,4.048787534E-1,1.128617803E0
1.093746687E1,-5.154429502E-1,1.141348940E0,3.951296908E-1,1.313196981E0
1.094742487E1,-1.721567930E-1,9.577619371E-1,5.282351232E-1,1.107239014E0
1.095738287E1,-2.250588919E-1,2.473247602E-1,8.737757474E-1,9.355774146E-1
1.096733988E1,-4.724247654E-1,-1.832060572E-2,1.141384097E0,1.235426428E0
1.097729787E1,-1.766454812E-1,-1.738046480E-1,5.502978373E-1,6.035224862E-1
1.098725587E1,-3.039587349E-2,-2.578544993E-1,-1.654428738E-1,3.078704215E-1
1.099721287E1,-2.811722817E-1,-1.933491491E-3,-4.376529819E-1,5.201939282E-1
1.100717088E1,-4.473812869E-1,2.504742168E-1,-4.634245849E-1,6.911220551E-1
1.101712787E1,-5.284474502E-1,4.016604094E-1,-6.064018714E-1,8.990611891E-1
1.102708588E1,-3.187673201E-1,1.440267522E-1,-8.089921063E-1,8.813765017E-1
1.103704387E1,-2.585400487E-1,2.726710148E-2,-4.532217783E-1,5.224906046E-1
1.104700087E1,-3.624201471E-1,1.481617569E-1,-5.718576908E-4,3.915362005E-1
1.105695887E1,-3.913596985E-1,-8.109466843E-3,1.889820099E-2,3.918996288E-1
1.106691587E1,-4.957675812E-1,-1.455435564E-1,-2.096384686E-1,5.575990575E-1
1.107687387E1,-6.265764465E-1,-6.306821421E-2,-4.434563434E-1,7.702137181E-1
1.108683187E1,-6.475867349E-1,3.296426662E-1,-4.311005920E-1,8.449145442E-1
1.109678888E1,-5.713066638E-1,5.116711672E-1,-1.653364545E-1,7.845602785E-1
1.110674687E1,-3.146256642E-1,2.438213644E-1,1.943602788E-1,4.429605900E-1
1.111670387E1,4.695752710E-3,-1.491870296E-1,4.718334657E-1,4.948794189E-1
1.112666187E1,1.892085895E-1,-4.205985176E-1,6.003464949E-1,7.570461791E-1
1.113661988E1,2.801614442E-1,-3.986725553E-1,6.129121614E-1,7.830016339E-1
1.114658071E1,1.253868154E-1,-7.521576818E-2,4.904205948E-1,5.117534808E-1
1.115653871E1,1.813945167E-2,1.153170329E-1,2.540053868E-1,2.795456927E-1
1.116649571E1,-9.479228273E-2,8.556749605E-2,-8.184347749E-3,1.279623257E-1
1.117645371E1,-1.148328104E-1,-3.580034528E-2,-2.014944667E-1,2.346662719E-1
1.118641171E1,-1.239532974E-1,-2.327503194E-1,-2.743349862E-1,3.805217678E-1
1.119636871E1,-8.306978479E-2,-2.760475260E-1,-3.329778814E-1,4.404283089E-1
1.120632671E1,-1.788634032E-2,-1.320022455E-1,-3.359266323E-1,3.613740670E-1
1.121628371E1,-1.261193984E-1,-2.528160632E-2,-3.190872359E-1,3.440376817E-1
1.122624171E1,-3.148152602E-1,3.966202922E-3,-3.671490097E-1,4.836556359E-1
1.123619971E1,-5.254998688E-1,1.345931833E-1,-4.100704962E-1,6.800170946E-1
1.124615671E1,-4.757831137E-1,3.240686251E-1,-4.651407427E-1,7.400986120E-1
1.125611471E1,-2.598477054E-1,2.481348554E-1,-5.068957096E-1,6.213171468E-1
1.126607171E1,-4.763302669E-2,-3.687875457E-2,-4.206808537E-1,4.249721502E-1
1.127602971E1,3.454008758E-2,-2.608016056E-1,-3.188317126E-1,4.133571774E-1
1.128598771E1,5.832999609E-2,-1.933300725E-1,-3.061368227E-1,3.667405890E-1
1.129594471E1,8.124574587E-2,-9.834059246E-2,-3.740633422E-1,3.952152924E-1
1.130590271E1,-7.265413955E-2,8.959176913E-3,-3.585448319E-1,3.659416447E-1
1.131585971E1,-3.269811232E-1,9.725067146E-2,-2.813949144E-1,4.422187761E-1
1.132581771E1,-6.643134262E-1,-6.159588531E-2,-4.363513917E-1,7.971881323E-1
1.133577571E1,-1.276471297E0,-4.430192275E-1,-8.840943289E-1,1.614703623E0
1.134573271E1,-2.199955832E0,-8.546621496E-1,-1.446706402E0,2.768250796E0
1.135569071E1,-2.972084752E0,-8.676678921E-1,-2.024924694E0,3.699520964E0
1.136564771E1,-3.456200879E0,-6.774160863E-1,-2.594230660E0,4.374271344E0
1.137560571E1,-3.632773051E0,-3.702280073E-1,-3.049665025E0,4.757579803E0
1.138556371E1,-3.332323230E0,-2.505941943E-1,-3.358890932E0,4.738071744E0
1.139552071E1,-2.709921038E0,-2.746151409E-1,-3.241670630E0,4.234089510E0
1.140547871E1,-2.392266954E0,6.359102838E-2,-2.803632901E0,3.686101253E0
1.141543671E1,-2.256729665E0,-8.791544549E-2,-2.257415251E0,3.193192998E0
1.142539371E1,-2.322812558E0,-5.183148102E-1,-1.873839658E0,3.029089547E0
1.143535171E1,-2.863563646E0,-5.428508965E-1,-1.955383759E0,3.509730687E0
1.144530871E1,-3.259240928E0,-6.883111301E-1,-2.269623068E0,4.030832732E0
1.145526671E1,-3.095131220E0,-4.800074346E-1,-2.795818682E0,4.198433816E0
1.146522471E1,-3.103693590E0,-4.900177947E-1,-3.393958438E0,4.625147048E0
1.147518171E1,-3.093433481E0,-4.419533166E-1,-4.046573778E0,5.112671785E0
1.148513971E1,-2.504833750E0,-2.189353953E-1,-4.828940004E0,5.444335256E0
1.149509671E1,-1.912229114E0,3.751893698E-1,-5.039598811E0,5.403234534E0
1.150505471E1,-1.978172551E0,7.341505234E-1,-4.787527099E0,5.231879142E0
1.151501271E1,-1.941031475E0,-8.979919910E-2,-4.598464397E0,4.992148024E0
1.152496971E1,-2.186648154E0,-1.173299662E0,-4.036115448E0,4.737962659E0
1.153492771E1,-2.978744146E0,-1.604762635E0,-3.296337419E0,4.723771817E0
1.154488471E1,-2.715941623E0,-1.402516655E0,-3.094214376E0,4.349431512E0
1.155484271E1,-1.390467005E0,-8.848648457E-1,-3.385798064E0,3.765635779E0
1.156480071E1,-6.019165454E-1,-9.976263531E-1,-3.717771394E0,3.896073152E0
1.157475771E1,-3.753949725E-1,-1.127253131E0,-3.989673353E0,4.162825299E0
1.158471571E1,-2.248489769E-1,-1.122323782E0,-4.367881202E0,4.515368637E0
1.159467371E1,-2.311155841E-1,-7.528787166E-1,-4.783175601E0,4.847577705E0
1.160463071E1,-3.426817013E-1,-1.947991124E-1,-4.692367757E0,4.708895052E0
1.161458871E1,-7.158289310E-1,2.287629569E-1,-3.964477116E0,4.035074021E0
1.162454571E1,-3.593542327E-1,2.646096048E-1,-3.131003303E0,3.162646896E0
1.163450371E1,3.409847662E-1,3.108587417E-1,-1.924277741E0,1.978825053E0
1.164446171E1,6.469090426E-1,4.903422421E-1,-6.916911131E-1,1.066472419E0
1.165441871E1,1.159315095E0,8.835612090E-1,3.664064133E-1,1.502978895E0
1.166437671E1,2.108178813E0,7.743836063E-1,9.390119630E-1,2.434303051E0
1.167433371E1,2.792178791E0,-6.455413789E-2,8.486748201E-1,2.919020141E0
1.168429171E1,2.903053986E0,-1.311162681E0,5.002333921E-1,3.224453980E0
1.169424971E1,2.360850157E0,-1.746468883E0,1.434210902E-1,2.940125275E0
1.170420671E1,1.264498246E0,-1.525016700E0,-1.840732723E-1,1.989601648E0
1.171416471E1,3.676166408E-2,-1.179072325E0,-4.294376439E-1,1.255380284E0
1.172412171E1,-5.306035379E-1,-5.703119794E-1,-7.446949536E-1,1.077667130E0
1.173407971E1,-5.179724557E-1,4.086642408E-1,-7.314703059E-1,9.850638228E-1
1.174403771E1,-4.445952348E-1,1.012472287E0,-5.024085563E-1,1.214569641E0
1.175399471E1,-1.297036685E-1,4.264219424E-1,-1.427714646E-1,4.680196638E-1
1.176395271E1,1.420881443E-1,-2.757307166E-1,5.744602865E-1,6.528561018E-1
1.177391071E1,1.766705512E-1,-1.791008002E-1,1.418710518E0,1.440843196E0
1.178386771E1,8.475482078E-1,-4.244084537E-2,2.198425616E0,2.356525913E0
1.179382571E1,2.131105014E0,-7.217949182E-2,2.409817665E0,3.217769357E0
1.180378271E1,2.842662189E0,2.843822569E-2,2.728170490E0,3.940108028E0
1.181374071E1,2.868356316E0,7.463970780E-4,3.342860790E0,4.404791343E0
1.182369871E1,2.638770071E0,2.643839023E-1,4.045086247E0,4.836913177E0
1.183365571E1,2.568588281E0,7.213856131E-1,4.531439518E0,5.258515671E0
1.184361371E1,2.716810812E0,4.465679392E-1,4.582963428E0,5.346404184E0
1.185357071E1,3.061281103E0,-3.166422227E-1,3.902066860E0,4.969691145E0
1.186352871E1,2.994400651E0,-7.772563434E-1,2.669282012E0,4.086028529E0
1.187348671E1,2.417808762E0,-8.777325583E-1,1.834218925E0,3.159204444E0
1.188344371E1,1.715648209E0,-1.268699616E-2,1.488347933E0,2.271296834E0
1.189340171E1,7.592355902E-1,9.687447622E-1,1.312031577E0,1.798980810E0
1.190335871E1,5.700757518E-2,1.480679018E0,1.312229213E0,1.979294249E0
1.191331671E1,2.288204788E-1,1.354256660E0,1.553915686E0,2.073890998E0
1.192327471E1,7.553268727E-1,8.303098851E-1,1.826851434E0,2.144136038E0
1.193323171E1,1.301293604E0,1.599178398E-1,2.103610675E0,2.478732868E0
1.194318971E1,1.902389274E0,-6.136272758E-2,2.383972387E0,3.050602346E0
1.195314771E1,1.918449236E0,-4.047071376E-1,2.464818914E0,3.149534508E0
1.196310471E1,9.655672391E-1,-5.584307295E-1,2.425571233E0,2.669749198E0
1.197306271E1,-6.035153934E-1,-1.081730803E0,2.602476988E0,2.882231572E0
1.198301971E1,3.975786509E-1,-1.727601672E0,4.442339061E0,4.782996201E0
1.199297771E1,3.435722468E0,4.362984744E-1,8.239809759E0,8.938065232E0
1.200293571E1,2.790492454E0,2.295806607E0,7.767250654E0,8.566665561E0
1.201289271E1,-4.339019930E-1,-9.706065157E-1,4.734071268E0,4.851987090E0
1.202285071E1,-2.558008913E0,-3.085930333E0,2.711242801E0,4.839133512E0
1.203280871E1,-3.221217070E0,-3.495255602E0,1.680683321E0,5.041601686E0
1.204276571E1,-2.998109540E0,-2.483952173E0,1.536268204E0,4.185546464E0
1.205272371E1,-2.138047267E0,-2.725995326E-1,1.721347783E0,2.758368143E0
1.206268071E1,-9.681030303E-2,1.593263647E0,1.889733560E0,2.473651999E0
1.207263871E1,1.727843747E0,1.232776954E0,1.683280655E0,2.708988150E0
1.208259671E1,2.262181901E0,-6.402964264E-2,2.066235858E0,3.064457108E0
1.209255371E1,2.072164934E0,-1.202619355E0,3.440484148E0,4.192504264E0
1.210251171E1,1.451155841E0,-2.130398524E0,4.929692207E0,5.562941345E0
1.211246871E1,2.199645053E0,-2.155089562E0,5.378035069E0,6.197266379E0
1.212242671E1,1.629663149E0,3.861565536E-1,-1.374213207E0,2.166421197E0
1.213238471E1,-8.291246545E-1,2.429696444E0,-4.434618398E0,5.124130447E0
1.214233796E1,-6.032370660E-1,-8.734980047E-2,1.271785192E0,1.410305825E0
1.215229596E1,-1.556858297E0,1.920877585E0,3.662748510E-1,2.499547103E0
1.216225396E1,-1.799652818E0,3.864269289E0,3.747457123E-1,4.279224433E0
1.217221096E1,-8.823752475E-1,4.596393313E0,-3.533489960E-1,4.693641772E0
1.218216896E1,8.917658758E-1,1.778021336E0,-4.097301883E-1,2.030882831E0
1.219212596E1,1.163730693E0,1.196129823E-1,-1.091744159E0,1.600150525E0
1.220208396E1,1.144790100E0,4.626200080E-1,-1.158771962E0,1.693314532E0
1.221204196E1,1.013145302E0,4.836892802E-1,-5.499434960E-1,1.250142620E0
1.222199896E1,1.098740061E0,6.990720534E-1,5.121985495E-2,1.303286204E0
1.223195696E1,1.072993601E0,4.442527342E-1,1.478227572E0,1.879849067E0
1.224191496E1,4.503122038E-1,-2.988769197E-1,1.954130116E0,2.027494267E0
1.225187196E1,4.653731695E-1,3.979457098E-1,1.938495830E0,2.032904095E0
1.226182996E1,2.033521271E-1,2.843074125E-1,2.506400219E0,2.530656999E0
1.227178696E1,-2.579624900E-1,9.266667366E-2,1.995154181E0,2.013894725E0
1.228174496E1,-1.013451111E-1,2.450421900E-1,1.435821226E0,1.460102427E0
1.229170296E1,2.273543626E-1,5.384607339E-1,7.106776071E-1,9.201590239E-1
1.230165996E1,5.250007358E-1,7.046929818E-1,5.518017411E-2,8.804901038E-1
1.231161796E1,7.628727776E-1,2.482359391E-1,-3.029992068E-1,8.575572725E-1
1.232157496E1,1.147512271E0,3.409043670E-2,-5.774698484E-1,1.285075094E0
1.233153296E1,1.642924049E0,2.029738122E-1,-9.000817859E-1,1.884288996E0
1.234149096E1,1.497356446E0,2.417765200E-1,-9.534867454E-1,1.791554963E0
1.235144796E1,1.010098610E0,1.402688563E-1,-6.871355474E-1,1.229686877E0
1.236140596E1,5.764337218E-1,2.185484558E-1,-1.567808086E-1,6.360970721E-1
1.237136396E1,3.282606402E-1,4.392627203E-1,1.844843316E-1,5.785682795E-1
1.238132096E1,9.060114473E-2,4.103499931E-1,3.831586862E-1,5.686881949E-1
1.239127896E1,-3.956992096E-1,4.054506111E-1,4.895037514E-1,7.487202316E-1
1.240123596E1,-4.913824618E-1,2.357012630E-1,4.750979662E-1,7.230006131E-1
1.241119396E1,-3.057880363E-1,1.037845695E-1,2.096402228E-1,3.850020559E-1
1.242115196E1,-9.742952317E-2,7.037942648E-2,-1.910285354E-2,1.216991975E-1
1.243110896E1,1.390201834E-1,4.093050957E-5,-1.523913038E-1,2.062758409E-1
1.244106696E1,4.278422311E-1,-1.541057074E-1,-3.347449100E-1,5.646695481E-1
1.245102496E1,6.390024376E-1,-3.449623346E-1,-4.151476336E-1,8.364632002E-1
1.246098196E1,5.405104753E-1,-3.434268558E-1,-2.370168865E-1,6.828400865E-1
1.247093996E1,2.923780319E-1,-2.370116240E-1,1.122273642E-1,3.927523453E-1
1.248089696E1,8.025215775E-2,-7.145882249E-2,4.201651293E-1,4.336882613E-1
1.249085496E1,-1.845083052E-1,8.152948201E-2,6.560347921E-1,6.863468653E-1
1.250081296E1,-5.127484801E-1,1.980083567E-1,7.939097983E-1,9.656143542E-1
1.251076996E1,-5.662651214E-1,3.518626338E-1,7.009297138E-1,9.673499700E-1
1.252072796E1,-2.269646457E-1,2.188601124E-1,3.594739544E-1,4.781571113E-1
1.253068596E1,1.504617226E-1,4.701395273E-2,2.824731410E-2,1.601466593E-1
1.254064296E1,4.121070814E-1,7.663536251E-2,-1.843849289E-1,4.579334311E-1
1.255060096E1,4.990911385E-1,2.179140329E-2,-4.108826745E-1,6.468318189E-1
1.256055796E1,3.127251729E-1,-1.193358243E-1,-5.164179003E-1,6.154067927E-1
1.257051596E1,-4.388335347E-3,-1.566539240E-1,-5.370848840E-1,5.594817978E-1
1.258047396E1,-1.950253996E-1,-6.649687529E-2,-5.254957026E-1,5.644488235E-1
1.259043096E1,-2.115586942E-1,1.347818291E-1,-1.569375139E-1,2.958928959E-1
1.260038896E1,-8.468317777E-2,1.516644949E-1,2.115306276E-1,2.737125609E-1
1.261034696E1,-4.184995499E-1,-8.560908437E-3,4.634427112E-1,6.244952434E-1
1.262030396E1,-8.665363097E-1,-1.039488763E-1,7.695976603E-1,1.163602640E0
1.263026196E1,-8.867855099E-1,-1.023765600E-1,8.519527692E-1,1.233974482E0
1.264021896E1,-3.864132464E-1,-1.972470492E-1,2.590070951E-1,5.052784091E-1
1.265017696E1,9.584486926E-1,2.356427908E-2,-3.203981817E0,3.344350259E0
1.266013496E1,2.264421385E0,-6.722584766E-1,-3.416091903E0,4.153217977E0
1.267009196E1,1.073278068E0,-9.987605667E-1,6.765111566E-2,1.467659754E0
1.268004996E1,3.896330157E-1,4.909673095E-2,1.224208152E0,1.285655466E0
1.269000796E1,-1.391081840E-2,5.417106164E-1,1.196795821E0,1.313759544E0
1.269996496E1,-4.903855115E-1,3.592558533E-1,1.005977785E0,1.175386754E0
1.270992296E1,-5.742024243E-1,-2.126053458E-1,8.388520825E-1,1.038548157E0